originaltimestamp,uuid,yourname,originalmeetingdate,meetingcode,issueid,meetingname,structure,structurecounty,structuredistrict,status,issuedistrict,community,category,raisedby,disputant,duration,actionplancommittee,actionplandescription,actionplannotes,ongoing_resolved,resolutiondate,report_ongoing,googledocs,resolution,updatetype,resolutiontype,updatedate,updatedescription,mediationdate,mediationoutcome,issuedescription,issuename,issuenotes,statusnotes,referraldate,referredto,referralnote
42579,2016-04-DS-FO-00304,Abbas Mahvash,42473,2016-04-DS-FO,00304,"April, 2016 Lofa DSC",DSC,Lofa,Foya,Security concern,Foya,Foya City,General Land,DSC,,,Foya DSC Communication Committee,"A follow up will be made to the County Land Surveyor for immediate redress before situation gets off hand | Apr.18 - 30, 2016",,,42618,Resolved,,,,,42564,"The Resident County Land Surveyor has issued some of the outstanding deeds to the would be disputants. Only few deeds are currently outstanding. That means, much has been done to address future dispute.",,,"Several Foya land owners land title deeds remained in the possession of the county land surveyor and got damaged during the fire disaster on the county administration building in Voinjama . As a result of that  incident, there is an imminent proliferation of land disputes in Foya City. ",Land dispute proliferation in Foya,,,,,
42500,2016-04-CF-FO-00305,Abbas Mahvash,42473,2016-04-CF-FO,00305,"April, 2016 Lofa CF",CF,Lofa,Foya,Long-term issue,Foya,Foya City,Security Services,CF,,,Shelloe CF Leadership & Foya DSC Intervention Committee,"Shelloe CF will liaise with Foya DSC Intervention Committee to investigate the cause of death | Apr. 14 - May 4, 2016",,,42476,Resolved,,The uncertainty surrounding the dead body has been quelled with the examinations and burial.,Resolution,Other,,,,,"A 35-yr old woman belonging to the Kissi Tribal Group known  as Abe McCarthy was found dead on Kpormbu Road in Foya City. Circumstances surrounding her death are not known. After her death, Global Community and other medical actors collected the body and did several examinations in order to establish whether there was foul play. But all those results read negative. With such result, she has since been buried.",Dead body in Foya,,,,,
42579,2016-04-DS-VJ-00306,Abbas Mahvash,42474,2016-04-DS-VJ,00306,"April, 2016 Lofa DSC",DSC,Lofa,Voinjama,Security concern,Voinjama,Voinjama District,Security Services,DSC,,,Voinjama DSC Intervention Committee & Local Authorities,"Town Chiefs (TCs) should be instructed to search and identify criminal hideouts within their communities for possible raiding | Apr. 14 - May 15, 2016",,,42565,Resolved,,"DSC instructed town chiefs of all towns within Voinjama District to increase surveillance on criminal hideouts in their communities and to report any form of in security that may arise. Since the passage of the instruction, things are calm and smooth. ",,Mediated by the community themselves,,,,,"Criminals have engaged in establishing new hideouts in makeshifts and old & abandoned houses in several towns and villages in Voinjama District. As a result of these establishments, the crime rate has sharply increased thereby leading to panic and fear in many towns and villages.",Criminal hideouts in Voinjama District,,,,,
42579,2016-04-DS-VJ-00307,Abbas Mahvash,42474,2016-04-DS-VJ,00307,"April, 2016 Lofa DSC",DSC,Lofa,Voinjama,Security concern,Voinjama,Voinjama District,Public Health and Safety,DSC,,,Voinjama DSC Mediation Committee & Local Authorities,"Early warning and early response awareness will be made on the radio; under age children will be banned on such activities in all towns and villages | Apr. 15 - May 15, 2016",,,42565,Resolved,,"DSC and CF jointly made awareness on the radio on the issue prior to the end of plum season. Additionally, they banned under age children from climbing plum trees. That eventually brought the issue under total conttrol.",,Mediated by the structure,,,,,Several accidents leading to children's hands and legs getting broken as a result of climbing and falling from plum trees has claimed the attention of many parents in Voinjama District. ,Children having accidents,,,,,
42579,2016-04-DS-VJ-00308,Abbas Mahvash,42474,2016-04-DS-VJ,00308,"April, 2016 Lofa DSC",DSC,Lofa,Voinjama,Security concern,Voinjama,Voinjama District,International Dispute,CF,,,Lawalazu CF Communication Committee,Lawalazu CF will elevate this case to Voinjama DSC.,,,42565,Resolved,,DSC mandated citizens of David Selma Ta to convene a general town meeting to discuss the issue of hiding aliens in their community. That meeting was held and an agreement was reach for no alien to be hidden in the the town from now onward. BIN has eventually been welcomed to come in and register aliens currently residing in the town.,,Mediated by the community themselves,,,,,"Community dwellers or residents have engaged in conceiving or hiding illegal strangers/aliens from local authorities and BIN Officers in David - Selma Town, Voinjama District. They are doing so for their personal gains without considering the risk it posses to the general or larger society. There is a general history of aliens often times committing crimes - such as rape and murder and escaping to Guinea. ",Hiding illegal aliens in David-Selma Town,,,,,
42579,2016-04-DS-ZO-00309,Abbas Mahvash,42475,2016-04-DS-ZO,00309,"April, 2016 Lofa DSC",DSC,Lofa,Zorzor,Security concern,Zorzor,Lofa County,Public Health and Safety,DSC,,,Zorzor DSC Communication Committee,"Zorzor DSC will communicate with the DHO for border surveillance to be tightened and for washing hand protocol to be reinforced |  Apr. 15 - 26, 2016",,,42559,Resolved,,"The DSC worked with the district health team to tighten border surveillance until news of the ebola situation in Guinea subsided. IOM even deployed border monitoring team at most of the border points in Zorzor District until situation finally subsided. Right now, the issue is declared resolved.   ",General Update,Mediated by the structure,42491,Border surveillance has been tightened and handwashing protocol has also been reinforced at various crossing points.,,,Fear has grasped residents of Zorzor District as a result of the new outbreak of ebola in Guinea. Credible information received says that 7 new ebola confirmed cases have been registered in neighbouring Guinea in communities along the borderline with Liberia.,Fear of Ebola outbreak,,,,,
42579,2016-04-DS-ZO-00310,Abbas Mahvash,42475,2016-04-DS-ZO,00310,"April, 2016 Lofa DSC",DSC,Lofa,Zorzor,Security concern,Zorzor,Fissebu,Traditional Community,DSC,,,Zorzor DSC Communication Committee,"Invite the County Attorney to explain the roles, functions and limitations of various sectors of government and traditional groups when managing cases in the district | Apr. 20 - 26, 2016",,,42618,Resolved,,,General Update,,42590,The DSC in collaboration with the district authorities invited all chiefs and elders of Zorzor District to a consultative meeting - which will enable them to address the issue of overlapping and enhance grater collaboration among local authorities. ,,,"A boy commonly called Junior Boy allegedly broke traditional laws of Fissebu, thereby causing local leaders of Fissebu imposing find against him for immediate payment. Instead of paying the find, he rather took the case/matter to the Zorzor Magisterial Count in Zorzor for redressed. When the court magistrate summoned the parties, local authorities of Zorzor went along to withdraw the case for home settlement since the case had traditional implication. But the complainer and the magistrate refused and that refusal erupted tension among authorities of Zorzor District.",Zorzor conflict between judiciary and traditional leaders,,,,,
42579,2016-04-DS-ZO-00311,Abbas Mahvash,42475,2016-04-DS-ZO,00311,"April, 2016 Lofa DSC",DSC,Lofa,Zorzor,Security concern,Zorzor,Zelemai & Kelewu,Public Health and Safety,CF,,,Konia CF Communication Committee,"Konia CF will elevate this case to the Zorzor DSC | Apr. 20 - 30, 2016",,,42559,Resolved,,"The CF elevated the issue to the DSC in April. Upon receiving the issue immediately passed an ultimatum to the youths of Zelemai and Kelewu to refrain from public smoking or could be arrested and prosecuted. Since then, public smoking has stop in the two towns.  ",,Mediated by the structure,42491,Zorzor DSC Intervention Committee has not made any arrests but has warned those involved to immediately refrain.,,,The youths of Zelemai and Kelewu have engaged in public smoking of marijuana in open areas or places. Community residents are complaining that the happenings is polluting the community and influencing underage children to engage in same or similar practices - which is not healthy for the general society.  ,Public marijuana smoking in Zelemai and Kelewu,,,,,
42579,2016-04-CS-LO-00312,Abbas Mahvash,42482,2016-04-CS-LO,00312,"April, 2016 Lofa CSC",CSC,Lofa,Voinjama,Security concern,Voinjama,Voinjama,Security Services,CSC,,,Lofa CSC Intervention Committee ,"Civilians and security actors to be on top security alert; report any strange security situation ASAP | Apr. 22 - Jul. 30, 2016",,,42559,Resolved,,"The rumors spread in April 2016 but since then there has been no scaring issue experience.On that note, we can conclude that things are calm and the rumors may have no relevance. ",,Mediated by the structure,,,,,There is a rumours of terrorists attack on Lofa which has claimed the attention of security actors and led to tightening security in the county.,Rumor of terrorist attack,,,,,
42579,2016-04-CS-LO-00313,Abbas Mahvash,42482,2016-04-CS-LO,00313,"April, 2016 Lofa CSC",CSC,Lofa,Voinjama,Security concern,Voinjama,Lofa County,Public Health and Safety,CSC,,,No committee yet.  Will decide in May.,No plan yet.  Will decide in May.,,,42553,Resolved,,Talk show was held and quality sensitization was made against the issue. Live deprivation cases have reduced thereby putting the issue under control.   ,,Mediated by the structure,,,,,"There is a sharp increase in the number of life deprivation (suicide) cases in Lofa County. In time past, domestic violence cases were topping the list of cases across the county, but in recent time life deprivation cases have taken over recording a total of 9 across Lofa just in between March 18 and April 22, 2016. Fear has grasped many communities, especially the communities in which those incidents have occurred. ",Increase in suicide cases,,,,,
42579,2016-04-CS-LO-00314,Abbas Mahvash,42482,2016-04-CS-LO,00314,"April, 2016 Lofa CSC",CSC,Lofa,Foya,Long-term issue,Voinjama,Lofa County,International Dispute,CSC,,,Foya Leadership & Lofa CSC,Guinean border authorities will be contacted for conference ASAP,,,42618,Resolved,,,,,42559,The issue is currently before the CSC for intervention. But not much have been done to resolve the issue. We are hoping progress can be made between now and August. ,,,"Guinean Border Authorities have continuously refused or denied Liberians  Border Authorities share access and control of the Makona River. This issue has been going on for long now and tension keeps building up.  If nothing is done about it now, there is a risk of situation going off hands. Note: Guineans are claiming that the river is exclusively for them, and against that background, they cannot share access and control with Liberia.",Security officials' dispute regarding Makona River,,,,,
42509,2016-05-CF-BH-00315,Isaiah D. Kannah,42492,2016-05-CF-BH,00315,"May, 2016 Grand Gedeh CF",CF,Grand Gedeh,B'hai,Security concern,B'hai,All 12 communities of B'hai districts,Infrastructure,CF,,4,All CF members from various towns in B'hai will raise awareness in their various communities to inform the locals to establish management teams for the various pumps/wells to address the issues of safe drinking water.,All CF members from various towns in B'hai will raise awareness in their various communities to inform the locals to establish management teams for the various pumps/wells to address the issues of safe drinking water,,,42618,Resolved,,,,,42492,,42492,,"B'hai district in Grand Gedeh County has been suffering from safe drinking since 2012 up to present: many locals have to travel far to reach distance to fetch water for drinking; although, there are many pumps in the various towns but water dry in almost all and no system in place for managing those pumps. ",lack safe drinking water,,,,,
42495,2016-05-CF-BH-00316,Isaiah D. Kannah,42492,2016-05-CF-BH,00316,"May, 2016 Grand Gedeh CF",CF,Grand Gedeh,B'hai,Long-term issue,B'hai,"Sennehwen and Dougee, Giah and Toe and Pokor and Kpelle village",General Land,CF,,3,CF and DSC mediation to develop strategy in addressing the disputes.,"CF and DSC mediation to meeting with key stakeholders before May 31, 2016",,,42618,Resolved,,,,,,,,,"There are intra land disputes within B'hai district: Sennehwen and Dougee, Giah and Toe and Pokor and Kpelle village since 2013 up to present. ",Land dispute,,,,,
42495,2016-05-CF-BH-00317,Isaiah D. Kannah,42492,2016-05-CF-BH,00317,"May, 2016 Grand Gedeh CF",CF,Grand Gedeh,B'hai,Long-term issue,B'hai,Dougee and Toe towns,Public Health and Safety,CF,,2,"CF Mediation committee: Peter Wallie, Joanna Taye, Austin Wanmah",CF mediation committee to meet with OICs of the various clinics in Toe and Dougee towns to inquire about drugs issue.,,,42618,Resolved,,,,,,,,,Little or no drugs at the Toe and Dougee towns clinics since 2014 up to present. The nurses at the two clinics can only carryout examination but no treatment can be given to patient.,lack of drugs in Dougee and Toe towns' clinic,,,,,
